150,-0.0750264,-0.237528,0.935202
151,-0.486791,-0.300438,1.27061
152,-0.0821616,0.53046,0.582958
153,-0.0340221,0.223256,0.601471
154,0.426039,0.158784,0.34914
155,0.280872,-0.103338,0.641899
156,-0.234885,0.446814,0.736807
157,-0.0539845,-0.282802,0.958998
158,0.431441,0.479397,0.0715882
159,0.380278,0.49159,0.120017
160,0.147674,0.308351,0.401077
161,0.447495,0.43944,0.0801514
162,-0.296405,0.461039,0.797358
163,-0.345643,0.0406792,0.962335
164,-0.210232,0.423933,0.714294
165,-0.348983,0.377457,0.857781
166,-0.442828,-0.105628,1.12058
167,0.237965,0.351332,0.301271
168,-0.05791,-0.270795,0.951519
169,-0.198725,0.482454,0.698945
170,-0.431538,-0.00626739,1.06022
171,0.135022,-0.226817,0.813309
172,-0.205366,0.416989,0.710233
173,0.317342,-0.00936222,0.541123
174,-0.485169,-0.200689,1.20894
175,-0.277926,0.559316,0.780184
176,0.293762,-0.11272,0.646498
177,-0.207795,0.507388,0.707834
178,0.241274,0.343551,0.30235
179,0.436136,-0.0416244,0.545377
180,0.0122075,-0.188637,0.843898
181,-0.239746,-0.351052,1.12761
182,0.0590531,0.26025,0.501911
183,-0.28315,0.359437,0.795665
184,0.478598,0.433398,0.0699566
185,-0.257243,0.457737,0.758421
186,-0.374991,0.285232,0.900963
187,0.426619,0.258782,0.252132
188,-0.0509652,0.504307,0.550982
189,0.237004,0.353297,0.301146
190,0.42751,0.157873,0.349722
191,-0.347069,0.279911,0.875195
192,-0.250278,0.455059,0.751622
193,0.334029,-0.0186374,0.544547
194,0.0867057,-0.121953,0.746751
195,0.324623,-0.160499,0.683386
196,-0.0990814,0.490886,0.599151
197,-0.230883,0.427574,0.734463
198,-0.408204,-0.351522,1.24496
199,-0.455658,-0.105143,1.13114
200,-0.354847,0.380522,0.863156
201,0.155456,0.285451,0.405884
202,-0.211183,-0.255218,1.03737
203,0.456927,0.129417,0.373078
204,0.436086,-0.0416177,0.545376
205,0.420173,0.0321493,0.474612
206,-0.462343,-0.203879,1.19229
207,-0.265782,0.422288,0.769715
208,0.432553,-0.041208,0.545394
209,0.148391,-0.127715,0.719482
210,-0.350796,0.28137,0.878437
211,-0.261393,0.410494,0.766636
212,-0.345607,0.279291,0.873936
213,0.233163,-0.063182,0.623198
214,-0.060004,-0.26754,0.950117
215,0.287341,-0.107653,0.643791
216,-0.276786,0.559095,0.779031
217,-0.269646,0.430037,0.77282
218,-0.428784,-0.00814946,1.0587
219,0.285478,-0.106336,0.643166
220,-0.460781,-0.20388,1.19103
221,-0.238759,-0.352946,1.1284
222,-0.199775,0.486779,0.6999
223,0.114226,-0.0314986,0.656744
224,0.168104,-0.063864,0.654292
225,0.0874359,-0.122947,0.747176
226,0.24429,0.0397058,0.526553
227,-0.156297,-0.29586,1.03156
228,0.45878,0.427877,0.0830711
229,-0.352528,0.281991,0.879962
230,0.536637,0.405953,0.100931
231,0.0348952,-0.23355,0.868572
232,0.113033,-0.0312269,0.657225
233,0.435479,-0.0415382,0.545368
234,-0.408501,0.0898537,0.996792
235,0.262941,0.449875,0.242301
236,0.0925581,-0.130753,0.750905
237,-0.401867,0.0881599,0.991452
238,0.256155,-0.0164609,0.571132
239,0.343983,0.0313536,0.493934
240,-0.230389,0.444386,0.732503
241,0.434934,-0.0414701,0.545365
242,0.446092,0.464646,0.0644664
243,0.0568206,0.26506,0.501602
244,-0.270333,0.431257,0.773394
245,0.432476,-0.0412004,0.545397
246,0.436372,-0.0416564,0.545381
247,0.156892,0.281242,0.406913
248,-0.302074,0.465067,0.802835
249,0.432591,-0.0412117,0.545393
250,0.149955,0.302318,0.402007
251,-0.222825,0.549695,0.724531
252,-0.120182,0.46937,0.620938
253,0.428908,-0.040918,0.54557
254,0.383031,0.0536549,0.461417
255,0.46993,0.417617,0.0876988
256,-0.237028,0.541502,0.738195
257,0.370321,0.075451,0.443913
258,-0.277758,0.562065,0.780231
259,-0.261454,0.460276,0.762489
260,-0.402482,0.0874872,0.99229
261,0.132368,-0.211211,0.800608
262,0.0870868,-0.122468,0.74697
263,-0.240084,0.449688,0.741792
264,0.456775,0.12964,0.372873
265,-0.344583,0.127563,0.923054
266,0.43014,-0.041001,0.545493
267,-0.254223,0.552874,0.756074
268,-0.235138,0.447157,0.737035
269,0.501242,0.136645,0.363358
270,0.451956,0.133207,0.369926
271,-0.152638,-0.305202,1.03648
272,-0.324378,0.225501,0.868878
273,0.423777,0.0391839,0.467077
274,0.434423,-0.041409,0.545366
275,-0.412845,0.19252,0.963239
276,0.276239,-0.10067,0.640994
277,-0.345006,0.375085,0.854189
278,-0.394253,0.184873,0.948152
279,0.131512,-0.207757,0.797937
280,-0.320986,0.353946,0.833877
281,-0.363646,0.384249,0.871369
282,-0.0682507,-0.253024,0.943374
283,0.325267,-0.162798,0.685443
284,-0.230239,0.55317,0.732172
285,-0.157499,-0.294373,1.03118
286,0.0281091,-0.220456,0.861242
287,0.174823,-0.0746735,0.660295
288,0.430243,-0.0410086,0.545487
289,-0.448272,-0.204981,1.18162
290,0.242684,0.339751,0.303135
291,-0.0280457,0.50824,0.52811
292,0.276144,-0.100618,0.640979
293,-0.268639,0.415452,0.773275
294,0.442654,0.487391,0.0587162
295,-0.274101,0.428765,0.777372
296,-0.397028,0.390406,0.903698
297,-0.065546,-0.255556,0.943772
298,0.589523,0.18671,0.32583
299,0.492945,0.416412,0.0838847
300,0.5,0.5,0
