1,-0.5,-0.5,1.41421
2,-0.368462,-0.0413499,1.02337
3,-0.281041,0.178865,0.844484
4,0.434693,0.0194164,0.485001
5,-0.465428,0.0297002,1.07389
6,-0.492302,-0.433158,1.36215
7,0.186773,0.430436,0.320859
8,0.0269288,0.153919,0.586147
9,0.201191,0.262198,0.381886
10,-0.452535,-0.171766,1.16559
11,0.25641,-0.134661,0.679802
12,0.48255,0.253356,0.247261
13,-0.427314,0.384707,0.934454
14,-0.0635886,-0.0222682,0.768372
15,-0.225093,-0.333493,1.10475
16,0.397656,-0.439436,0.944994
17,0.00452289,-0.180967,0.842148
18,-0.00602331,-0.409267,1.04059
19,-0.426251,-0.115858,1.1123
20,0.413817,-0.0355542,0.542444
21,-0.449916,0.270205,0.977316
22,-0.374635,0.188455,0.928464
23,0.129543,0.225412,0.461125
24,0.388572,-0.193678,0.702571
25,0.0132737,0.345982,0.510514
26,0.341511,-0.0846054,0.605708
27,-0.0320826,-0.321672,0.978906
28,0.0716548,-0.466946,1.05757
29,-0.00151988,0.248293,0.561141
30,0.390737,0.34204,0.192067
31,-0.287248,-0.369573,1.17299
32,-0.225412,-0.0857067,0.932349
33,0.20982,-0.260089,0.813597
34,-0.18246,0.152059,0.766039
35,0.181346,-0.112275,0.690232
36,-0.352467,0.345576,0.866341
37,0.455409,-0.351848,0.853015
38,-0.0912333,0.0648987,0.734078
39,-0.0114855,0.461095,0.512963
40,-0.300243,0.129269,0.881947
41,0.151254,0.303073,0.400505
42,-0.0235682,-0.29675,0.95338
43,0.401673,-0.357979,0.863595
44,-0.089687,0.385648,0.600672
45,-0.337801,-0.134661,1.05105
46,-0.364891,-0.0446927,1.02212
47,-0.0476998,0.431674,0.551945
48,-0.284752,0.408922,0.790019
49,0.36086,0.00595588,0.513264
50,0.317561,-0.037755,0.567859
51,0.132739,0.324697,0.406954
52,0.202207,0.454415,0.301262
53,-0.210684,0.0144347,0.860724
54,-0.0859715,0.376566,0.598831
55,0.229748,0.215642,0.392295
56,0.206535,-0.480908,1.02387
57,0.0249874,-0.434806,1.04857
58,-0.0110568,0.182049,0.60189
59,0.416634,0.390019,0.138007
60,-0.360805,0.489362,0.860871
61,-0.0539766,0.0146595,0.736509
62,-0.0602744,0.30665,0.592699
63,-0.288481,-0.346396,1.15676
64,0.11635,-0.499121,1.07025
65,0.227335,-0.0822763,0.642956
66,0.180562,0.33642,0.358886
67,0.328708,-0.418262,0.934102
68,0.129572,-0.286453,0.869325
69,-0.111177,0.447545,0.613424
70,-0.230785,-0.215965,1.02306
71,0.283865,-0.217844,0.749676
72,-0.488684,0.483236,0.988826
73,0.319726,-0.101856,0.628275
74,-0.32312,-0.342269,1.17769
75,-0.242831,-0.398363,1.1657
76,0.134717,0.29477,0.418988
77,0.25294,0.13343,0.442054
78,0.0982166,-0.181222,0.790881
79,-0.382563,0.0261233,1.00174
80,0.0879889,0.202989,0.507906
81,-0.338312,0.360226,0.849885
82,0.0568358,-0.183993,0.815009
83,0.0285483,0.0881191,0.626029
84,-0.0691522,-0.129774,0.848852
85,-0.0531341,-0.112169,0.82505
86,-0.421737,-0.246078,1.18585
87,0.176237,0.228608,0.422464
88,0.444753,0.440163,0.0814414
89,-0.0395658,0.161355,0.637033
90,0.10564,-0.349606,0.93667
91,-0.156182,0.0228077,0.811349
92,-0.485049,0.142979,1.04775
93,0.417848,0.470087,0.0874289
94,0.343975,-0.0442484,0.566171
95,-0.477916,0.20695,1.02088
96,-0.0633616,0.25171,0.615649
97,0.195679,0.253863,0.391401
98,-0.495746,-0.420083,1.35575
99,0.403301,0.246679,0.27115
100,0.5,0.5,0
